# master lattice 33^3: u=linspace(-2.0,1.0,33)  w=linspace(0.0,0.4,33)  z=linspace(-2.0,-12.0,33)
# y is the degenerate inclination axis, y == 1.0 everywhere (apex_of_uwyz ignores it and sets x = 1)
# sub-grid shape 17 x 17 x 1 x 9 in (u,w,y,z); rows are in ij order over (iu,iw,iz)
# spin p0 e0 inclination pos Edot_tot Ldot_tot Qdot_tot Edot_hor Edot_inf Ldot_hor Ldot_inf Qdot_hor Qdot_inf elapsed  iu iw iz  u w y z
9.9943765867480960e-01 1.3846628588213123e+00 1.5000000000000002e-01 1.0000000000000000e+00 2.4400000000000000e+03 8.5576186334808207e-02 2.1734916201762888e-01 -5.6887675789230544e-16 -1.0134546234389395e-02 9.5710732569197460e-02 -2.5728193302466791e-02 2.4307735532009622e-01 6.7341514319510796e-17 -6.3621827221181790e-16 7.3184035645239055e+02 12 12 4 -8.7500000000000000e-01 1.5000000000000002e-01 1.0000000000000000e+00 -3.2500000000000000e+00
9.9996837722339826e-01 1.3082731571674782e+00 1.5000000000000002e-01 1.0000000000000000e+00 2.4590000000000000e+03 8.1775026307155607e-02 1.9712437163318350e-01 3.1384781894486665e-16 -1.0349279825325186e-02 9.2124306132479766e-02 -2.4955166204666059e-02 2.2207953783784815e-01 -3.9733276665882997e-17 3.5358109561074678e-16 1.1305611990457401e+03 12 12 8 -8.7500000000000000e-01 1.5000000000000002e-01 1.0000000000000000e+00 -4.5000000000000000e+00
9.9999822172058994e-01 1.2893328040139465e+00 1.5000000000000002e-01 1.0000000000000000e+00 2.4600000000000000e+03 7.9581469179178480e-02 1.8923390164548456e-01 -1.1937800562507735e-16 -1.0211506521276382e-02 8.9792975700454858e-02 -2.4293730205048797e-02 2.1352763185053172e-01 1.5323403313482939e-17 -1.3470140893855934e-16 1.2528149368762970e+03 12 12 12 -8.7500000000000000e-01 1.5000000000000002e-01 1.0000000000000000e+00 -5.7500000000000000e+00
9.9999990000000005e-01 1.2847747661225943e+00 1.5000000000000002e-01 1.0000000000000000e+00 2.4340000000000000e+03 7.8945549946046550e-02 1.8709205339896071e-01 -8.3085562163170182e-17 -1.0160866507393129e-02 8.9106416453438614e-02 -2.4093342118756439e-02 2.1118539551771431e-01 1.0699593264165780e-17 -9.3785155427334705e-17 1.4225002793446183e+03 12 12 16 -8.7500000000000000e-01 1.5000000000000002e-01 1.0000000000000000e+00 -7.0000000000000000e+00
9.9999999437658671e-01 1.2836897526752071e+00 1.5000000000000002e-01 1.0000000000000000e+00 2.4440000000000000e+03 7.8787221966821849e-02 1.8656659307757562e-01 1.9607379998842088e-16 -1.0147676179482128e-02 8.8934898146303995e-02 -2.4042985047506432e-02 2.1060957812507564e-01 -2.5271980452011015e-17 2.2134578044043205e-16 1.3475009538503364e+03 12 12 20 -8.7500000000000000e-01 1.5000000000000002e-01 1.0000000000000000e+00 -8.2500000000000000e+00
9.9999999968377229e-01 1.2834322173063302e+00 1.5000000000000002e-01 1.0000000000000000e+00 2.4540000000000000e+03 7.8749243936413735e-02 1.8644097830976164e-01 -2.7230164883638540e-16 -1.0144479082541439e-02 8.8893723018954568e-02 -2.4030877716177724e-02 2.1047185602593807e-01 3.5098960389379347e-17 -3.0740060922576454e-16 1.5406929302830249e+03 12 12 24 -8.7500000000000000e-01 1.5000000000000002e-01 1.0000000000000000e+00 -9.5000000000000000e+00
9.9999999998221722e-01 1.2833711325013080e+00 1.5000000000000002e-01 1.0000000000000000e+00 2.4640000000000000e+03 7.8740211940794641e-02 1.8641112981775654e-01 1.1059932082308740e-17 -1.0143717002318364e-02 8.8883928943112575e-02 -2.4027997202454278e-02 2.1043912702020842e-01 -1.4217857567946285e-18 1.2481717839103370e-17 1.7929117853362113e+03 12 12 28 -8.7500000000000000e-01 1.5000000000000002e-01 1.0000000000000000e+00 -1.0750000000000000e+01
9.9999999999900002e-01 1.2833566465693067e+00 1.5000000000000002e-01 1.0000000000000000e+00 2.4740000000000000e+03 7.8738068384308010e-02 1.8640404772394190e-01 -1.7198333909253931e-16 -1.0143536060387363e-02 8.8881604444695173e-02 -2.4027313593718728e-02 2.1043136131765658e-01 2.2171041857492405e-17 -1.9415438095002959e-16 2.0284371103225276e+03 12 12 32 -8.7500000000000000e-01 1.5000000000000002e-01 1.0000000000000000e+00 -1.2000000000000000e+01
9.8999999999999999e-01 1.7072619561790132e+00 1.7500000000000002e-01 1.0000000000000000e+00 4.5900000000000000e+02 7.1500739915651715e-02 2.1884853816961483e-01 -6.4856521365526508e-16 -6.1305908303712032e-03 7.7631330746022770e-02 -1.8686332203768523e-02 2.3753487037338303e-01 5.5366260285797714e-17 -7.0393147394105966e-16 2.9870378122851253e+02 12 14 0 -8.7500000000000000e-01 1.7500000000000002e-01 1.0000000000000000e+00 -2.0000000000000000e+00
9.9943765867480960e-01 1.4067693074898699e+00 1.7500000000000002e-01 1.0000000000000000e+00 4.6000000000000000e+02 8.4931255903205424e-02 2.1650697601673355e-01 4.7224068399619504e-16 -9.8749781593793391e-03 9.4806234062583497e-02 -2.5151217960666994e-02 2.4165819397739935e-01 -5.4853557937928601e-17 5.2709424193411850e-16 8.0044294774346054e+02 12 14 4 -8.7500000000000000e-01 1.7500000000000002e-01 1.0000000000000000e+00 -3.2500000000000000e+00
9.9996837722339826e-01 1.3323012272056198e+00 1.7500000000000002e-01 1.0000000000000000e+00 4.6100000000000000e+02 8.1399695639027214e-02 1.9727821148480032e-01 -1.4672535961055255e-16 -1.0084872287743461e-02 9.1484567926770441e-02 -2.4443284086640680e-02 2.2172149557143986e-01 1.8180330859036436e-17 -1.6490569046958761e-16 1.1960322677623481e+03 12 14 8 -8.7500000000000000e-01 1.7500000000000002e-01 1.0000000000000000e+00 -4.5000000000000000e+00
9.9999822172058994e-01 1.3140781426766426e+00 1.7500000000000002e-01 1.0000000000000000e+00 4.6200000000000000e+02 7.9367318149789090e-02 1.8984431284109471e-01 -3.3723124353651938e-16 -9.9616759466714857e-03 8.9328994096460598e-02 -2.3835764758546336e-02 2.1368007759963908e-01 4.2340823751179243e-17 -3.7957206728769514e-16 1.2888165076691657e+03 12 14 12 -8.7500000000000000e-01 1.7500000000000002e-01 1.0000000000000000e+00 -5.7500000000000000e+00
9.9999990000000005e-01 1.3097128467436461e+00 1.7500000000000002e-01 1.0000000000000000e+00 4.6300000000000000e+02 7.8780764548778318e-02 1.8783509900598602e-01 2.6101738296896359e-16 -9.9163947551413351e-03 8.8697159303919484e-02 -2.3652527761784788e-02 2.1148762676776611e-01 -3.2865226778777256e-17 2.9388260974774238e-16 1.4302376998057589e+03 12 14 16 -8.7500000000000000e-01 1.7500000000000002e-01 1.0000000000000000e+00 -7.0000000000000000e+00
9.9999999437658671e-01 1.3086749806808156e+00 1.7500000000000002e-01 1.0000000000000000e+00 4.6400000000000000e+02 7.8634939261682649e-02 1.8734282807327512e-01 -2.2545278524700535e-16 -9.9046100842510396e-03 8.8539549345933027e-02 -2.3606543385216755e-02 2.1094937145848836e-01 2.8407793231173540e-17 -2.5386057847817573e-16 1.4943548452435061e+03 12 14 20 -8.7500000000000000e-01 1.7500000000000002e-01 1.0000000000000000e+00 -8.2500000000000000e+00
9.9999999968377229e-01 1.3084287092745801e+00 1.7500000000000002e-01 1.0000000000000000e+00 4.6500000000000000e+02 7.8599960570909774e-02 1.8722515603442960e-01 -1.2471700741107546e-16 -9.9017543697318740e-03 8.8501714940641588e-02 -2.3595491163119969e-02 2.1082064719754881e-01 1.5717754539980718e-17 -1.4043476195105694e-16 1.7518250485518947e+03 12 14 24 -8.7500000000000000e-01 1.7500000000000002e-01 1.0000000000000000e+00 -9.5000000000000000e+00
9.9999999998221722e-01 1.3083703003195095e+00 1.7500000000000002e-01 1.0000000000000000e+00 4.6600000000000000e+02 7.8591645604961388e-02 1.8719720416960156e-01 -1.4214923862749036e-16 -9.9010737030044878e-03 8.8492719307965984e-02 -2.3592861891135752e-02 2.1079006606073719e-01 1.7914483091721466e-17 -1.6006372171921200e-16 1.5140606502741575e+03 12 14 28 -8.7500000000000000e-01 1.7500000000000002e-01 1.0000000000000000e+00 -1.0750000000000000e+01
9.9999999999900002e-01 1.3083564489591153e+00 1.7500000000000002e-01 1.0000000000000000e+00 4.6700000000000000e+02 7.8589671713691037e-02 1.8719057072424047e-01 2.4272410682448285e-16 -9.9009120855462988e-03 8.8490583799237077e-02 -2.3592237895796064e-02 2.1078280862003737e-01 -3.0589533939211973e-17 2.7331364076369652e-16 1.7855255656735972e+03 12 14 32 -8.7500000000000000e-01 1.7500000000000002e-01 1.0000000000000000e+00 -1.2000000000000000e+01
9.8999999999999999e-01 1.7283423736771393e+00 2.0000000000000001e-01 1.0000000000000000e+00 2.5110000000000000e+03 7.1048220541405235e-02 2.1727148655302195e-01 -4.9160300604050777e-17 -6.0210614286035340e-03 7.7069281970008452e-02 -1.8314571539351867e-02 2.3558605809237221e-01 4.1224709852223601e-18 -5.3282771589273175e-17 3.2095872630085796e+02 12 16 0 -8.7500000000000000e-01 2.0000000000000001e-01 1.0000000000000000e+00 -2.0000000000000000e+00
9.9943765867480960e-01 1.4294483499810584e+00 2.0000000000000001e-01 1.0000000000000000e+00 2.5570000000000000e+03 8.4325692965493998e-02 2.1556407370156411e-01 -2.1018342350393044e-16 -9.6225919241928297e-03 9.3948284889685443e-02 -2.4563311804975625e-02 2.4012738550653953e-01 2.3953248083707018e-17 -2.3413667158763124e-16 8.1291384591069072e+02 12 16 4 -8.7500000000000000e-01 2.0000000000000001e-01 1.0000000000000000e+00 -3.2500000000000000e+00
9.9996837722339826e-01 1.3565529649436574e+00 2.0000000000000001e-01 1.0000000000000000e+00 2.5130000000000000e+03 8.1005695255550694e-02 1.9716708962511009e-01 -2.9084695299891295e-16 -9.8238106021356197e-03 9.0829505857686274e-02 -2.3904200245702036e-02 2.2107128987080826e-01 3.5264290074066560e-17 -3.2611124307297749e-16 1.2000651330491528e+03 12 16 8 -8.7500000000000000e-01 2.0000000000000001e-01 1.0000000000000000e+00 -4.5000000000000000e+00
9.9999822172058994e-01 1.3388850215091286e+00 2.0000000000000001e-01 1.0000000000000000e+00 2.5230000000000000e+03 7.9098131828988241e-02 1.9009649704721476e-01 -3.2011589924357352e-16 -9.7112997345041637e-03 8.8809431563491539e-02 -2.3339419610132028e-02 2.1343591665734227e-01 3.9302795939233701e-17 -3.5941869518280764e-16 1.5029934700280428e+03 12 16 12 -8.7500000000000000e-01 2.0000000000000001e-01 1.0000000000000000e+00 -5.7500000000000000e+00
9.9999990000000005e-01 1.3346660801028847e+00 2.0000000000000001e-01 1.0000000000000000e+00 2.5330000000000000e+03 7.8549202683479036e-02 1.8819063572456360e-01 -3.5173514955743716e-16 -9.6700026041132963e-03 8.8219205287591543e-02 -2.3169641225212007e-02 2.1136027694977352e-01 4.3304722564709498e-17 -3.9503987212214202e-16 1.5612366125090048e+03 12 16 16 -8.7500000000000000e-01 2.0000000000000001e-01 1.0000000000000000e+00 -7.0000000000000000e+00
9.9999999437658671e-01 1.3336638346894079e+00 2.0000000000000001e-01 1.0000000000000000e+00 2.5430000000000000e+03 7.8412849008647548e-02 1.8772404537557813e-01 -3.8569834216030509e-16 -9.6592636658537744e-03 8.8072112674500283e-02 -2.3127076778575555e-02 2.1085112215414992e-01 4.7516303164610789e-17 -4.3321464532491134e-16 1.5023400400914252e+03 12 16 20 -8.7500000000000000e-01 2.0000000000000001e-01 1.0000000000000000e+00 -8.2500000000000000e+00
9.9999999968377229e-01 1.3334260630170445e+00 2.0000000000000001e-01 1.0000000000000000e+00 2.5170000000000000e+03 7.8380148600385599e-02 1.8761253077326751e-01 -2.5680067366187115e-16 -9.6566619252009597e-03 8.8036810525586762e-02 -2.3116849067352972e-02 2.1072937984061682e-01 3.1642381963751521e-17 -2.8844305562562394e-16 1.5529339984310791e+03 12 16 24 -8.7500000000000000e-01 2.0000000000000001e-01 1.0000000000000000e+00 -9.5000000000000000e+00
9.9999999998221722e-01 1.3333696728363800e+00 2.0000000000000001e-01 1.0000000000000000e+00 2.5270000000000000e+03 7.8372374428878483e-02 1.8758604055182712e-01 3.9912251972071884e-16 -9.6560418281167529e-03 8.8028416256993758e-02 -2.3114416093580052e-02 2.1070045664540568e-01 -4.9180241902853648e-17 4.4830276162356025e-16 1.6089917629258707e+03 12 16 28 -8.7500000000000000e-01 2.0000000000000001e-01 1.0000000000000000e+00 -1.0750000000000000e+01
9.9999999999900002e-01 1.3333563002398143e+00 2.0000000000000001e-01 1.0000000000000000e+00 2.5370000000000000e+03 7.8370529415399570e-02 1.8757975484490957e-01 -2.7415575465349800e-16 -9.6558945921371101e-03 8.8026424007536200e-02 -2.3113838685905753e-02 2.1069359353081216e-01 3.3782082955280839e-17 -3.0793783760877206e-16 1.6688797843409702e+03 12 16 32 -8.7500000000000000e-01 2.0000000000000001e-01 1.0000000000000000e+00 -1.2000000000000000e+01
9.8999999999999999e-01 1.7500879710976489e+00 2.2500000000000001e-01 1.0000000000000000e+00 4.6800000000000000e+02 7.0665553014198385e-02 2.1573518826524443e-01 -5.1041015606952748e-16 -5.9174889897392604e-03 7.6583042003937174e-02 -1.7946707791581185e-02 2.3368189605682721e-01 4.2477589422615865e-17 -5.5288774549214706e-16 3.7923211807478219e+02 12 18 0 -8.7500000000000000e-01 2.2500000000000001e-01 1.0000000000000000e+00 -2.0000000000000000e+00
9.9943765867480960e-01 1.4525792164666576e+00 2.2500000000000001e-01 1.0000000000000000e+00 4.6900000000000000e+02 8.3770961123039472e-02 2.1455988652289004e-01 -9.5283730471469338e-17 -9.3803411984757640e-03 9.3151302321514237e-02 -2.3974983733626238e-02 2.3853487025651599e-01 1.0647031582434180e-17 -1.0593076205390339e-16 8.6901476410776377e+02 12 18 4 -8.7500000000000000e-01 2.2500000000000001e-01 1.0000000000000000e+00 -3.2500000000000000e+00
9.9996837722339826e-01 1.3809684386346122e+00 2.2500000000000001e-01 1.0000000000000000e+00 4.7000000000000000e+02 8.0621061013448708e-02 1.9687324275190973e-01 -3.4971713125726064e-16 -9.5709850437901769e-03 9.0192046057237296e-02 -2.3353683819551350e-02 2.2022692657145734e-01 4.1484475978051006e-17 -3.9120160723530500e-16 1.3273118553161621e+03 12 18 8 -8.7500000000000000e-01 2.2500000000000001e-01 1.0000000000000000e+00 -4.5000000000000000e+00
9.9999822172058994e-01 1.3637357638741761e+00 2.2500000000000001e-01 1.0000000000000000e+00 4.7100000000000000e+02 7.8812545432194639e-02 1.9010000365926677e-01 8.4421360417537792e-17 -9.4664581912383330e-03 8.8279003623433341e-02 -2.2823690634623865e-02 2.1292369429388808e-01 -1.0135754739792386e-17 9.4557115157329042e-17 1.5042482369123027e+03 12 18 12 -8.7500000000000000e-01 2.2500000000000001e-01 1.0000000000000000e+00 -5.7500000000000000e+00
9.9999990000000005e-01 1.3596300372558876e+00 2.2500000000000001e-01 1.0000000000000000e+00 4.7200000000000000e+02 7.8293141704569469e-02 1.8827742828101121e-01 1.1838111379417659e-16 -9.4282117787261414e-03 8.7721353483295225e-02 -2.2664824526280061e-02 2.1094225280728909e-01 -1.4252171134379274e-17 1.3263328492855479e-16 1.5498524096207693e+03 12 18 16 -8.7500000000000000e-01 2.2500000000000001e-01 1.0000000000000000e+00 -7.0000000000000000e+00
9.9999999437658671e-01 1.3586552503981109e+00 2.2500000000000001e-01 1.0000000000000000e+00 4.7300000000000000e+02 7.8164196753653423e-02 1.8783143383675019e-01 -2.6423189940047691e-16 -9.4182749329332002e-03 8.7582471686586019e-02 -2.2625026617550455e-02 2.1045646045429656e-01 3.1825012227464423e-17 -2.9605691162793876e-16 1.6582328858133405e+03 12 18 20 -8.7500000000000000e-01 2.2500000000000001e-01 1.0000000000000000e+00 -8.2500000000000000e+00
9.9999999968377229e-01 1.3584240252327615e+00 2.2500000000000001e-01 1.0000000000000000e+00 4.7400000000000000e+02 7.8133281436835553e-02 1.8772486552641332e-01 3.6816449601961276e-16 -9.4158680459287478e-03 8.7549149482765320e-02 -2.2615465494600050e-02 2.1034033102100941e-01 -4.4354622208121294e-17 4.1251911822773243e-16 1.6295720012960956e+03 12 18 24 -8.7500000000000000e-01 2.2500000000000001e-01 1.0000000000000000e+00 -9.5000000000000000e+00
9.9999999998221722e-01 1.3583691893796972e+00 2.2500000000000001e-01 1.0000000000000000e+00 4.7500000000000000e+02 7.8125930039610603e-02 1.8769954567298652e-01 -1.2503301439069580e-16 -9.4152944214431177e-03 8.7541224461053391e-02 -2.2613191195213014e-02 2.1031273686819368e-01 1.5063411315105415e-17 -1.4009642570580083e-16 1.9073904788875952e+03 12 18 28 -8.7500000000000000e-01 2.2500000000000001e-01 1.0000000000000000e+00 -1.0750000000000000e+01
9.9999999999900002e-01 1.3583561857152708e+00 2.2500000000000001e-01 1.0000000000000000e+00 4.7600000000000000e+02 7.8124185619992986e-02 1.8769353872667086e-01 3.7508703888190419e-16 -9.4151582625708347e-03 8.7539343882563472e-02 -2.2612651570067054e-02 2.1030619029673472e-01 -4.5189155557646075e-17 4.2027619443954933e-16 1.6873656156407669e+03 12 18 32 -8.7500000000000000e-01 2.2500000000000001e-01 1.0000000000000000e+00 -1.2000000000000000e+01
9.8999999999999999e-01 1.7724208011295348e+00 2.5000000000000000e-01 1.0000000000000000e+00 2.5920000000000000e+03 7.0343794487841810e-02 2.1423330645133046e-01 3.3369641897421190e-16 -5.8192646325071215e-03 7.6163059120348528e-02 -1.7583998786862527e-02 2.3181730523819427e-01 -2.7359047560211329e-17 3.6105546653442343e-16 4.1987377383001149e+02 12 20 0 -8.7500000000000000e-01 2.5000000000000000e-01 1.0000000000000000e+00 -2.0000000000000000e+00
9.9943765867480960e-01 1.4760721885427586e+00 2.5000000000000000e-01 1.0000000000000000e+00 2.6290000000000000e+03 8.3272284668624200e-02 2.1352158993833459e-01 -5.3195548186896738e-16 -9.1496570789426843e-03 9.2421941747566391e-02 -2.3393432220860561e-02 2.3691502215919555e-01 5.8269361001270788e-17 -5.9022484287023823e-16 8.6610042216721922e+02 12 20 4 -8.7500000000000000e-01 2.5000000000000000e-01 1.0000000000000000e+00 -3.2500000000000000e+00
9.9996837722339826e-01 1.4055075888022088e+00 2.5000000000000000e-01 1.0000000000000000e+00 2.5940000000000000e+03 8.0262782485549175e-02 1.9645500407320268e-01 0.0000000000000000e+00 -9.3289661154290441e-03 8.9591748600977031e-02 -2.2802343034078507e-02 2.1925734710728159e-01 0.0000000000000000e+00 0.0000000000000000e+00 1.3334637782340869e+03 12 20 8 -8.7500000000000000e-01 2.5000000000000000e-01 1.0000000000000000e+00 -4.5000000000000000e+00
9.9999822172058994e-01 1.3886189871297698e+00 2.5000000000000000e-01 1.0000000000000000e+00 2.6040000000000000e+03 7.8534538102674023e-02 1.8993126223089576e-01 2.2100735979782360e-16 -9.2305717880060874e-03 8.7765109890678511e-02 -2.2301446757240103e-02 2.1223270898813321e-01 -2.5956459735571923e-17 2.4696381953338993e-16 1.6564750633202493e+03 12 20 12 -8.7500000000000000e-01 2.5000000000000000e-01 1.0000000000000000e+00 -5.7500000000000000e+00
9.9999990000000005e-01 1.3846018943389740e+00 2.5000000000000000e-01 1.0000000000000000e+00 2.6140000000000000e+03 7.8038831836867065e-02 1.8817762225858078e-01 2.4455724206110301e-17 -9.1947183933812678e-03 8.7233550230248119e-02 -2.2151662062183147e-02 2.1032928432076037e-01 -2.8770194379749962e-18 2.7332743644085114e-17 1.6016001786524430e+03 12 20 16 -8.7500000000000000e-01 2.5000000000000000e-01 1.0000000000000000e+00 -7.0000000000000000e+00
9.9999999437658671e-01 1.3836485508885223e+00 2.5000000000000000e-01 1.0000000000000000e+00 2.6240000000000000e+03 7.7915815304503422e-02 1.8774862099290490e-01 2.0844284186794484e-16 -9.1854120779928591e-03 8.7101227382496579e-02 -2.2114162513847024e-02 2.0986278350674750e-01 -2.4551652393175662e-17 2.3299449426111644e-16 1.6660940300524235e+03 12 20 20 -8.7500000000000000e-01 2.5000000000000000e-01 1.0000000000000000e+00 -8.2500000000000000e+00
9.9999999968377229e-01 1.3834224350870761e+00 2.5000000000000000e-01 1.0000000000000000e+00 2.5980000000000000e+03 7.7886321424088953e-02 1.8764611333644765e-01 -7.6254282040860828e-17 -9.1831584274386594e-03 8.7069479851527881e-02 -2.2105154926309184e-02 2.0975126826275386e-01 8.9864719623880832e-18 -8.5240754003247812e-17 2.1504669172698632e+03 12 20 24 -8.7500000000000000e-01 2.5000000000000000e-01 1.0000000000000000e+00 -9.5000000000000000e+00
9.9999999998221722e-01 1.3833688121847116e+00 2.5000000000000000e-01 1.0000000000000000e+00 2.6080000000000000e+03 7.7879311615276656e-02 1.8762176719445953e-01 -2.8454776899107053e-16 -9.1826213503353356e-03 8.7061932965610822e-02 -2.2103012369158261e-02 2.0972477956361776e-01 3.3525030954799714e-17 -3.1807279994587152e-16 1.9909075517561287e+03 12 20 28 -8.7500000000000000e-01 2.5000000000000000e-01 1.0000000000000000e+00 -1.0750000000000000e+01
9.9999999999900002e-01 1.3833560958426776e+00 2.5000000000000000e-01 1.0000000000000000e+00 2.6180000000000000e+03 7.7877647632661667e-02 1.8761598962046122e-01 4.0951668763821593e-16 -9.1824938730892987e-03 8.7060141505749686e-02 -2.2102503995858329e-02 2.0971849361631692e-01 -4.8247522357081075e-17 4.5776420999529109e-16 2.0096177011802793e+03 12 20 32 -8.7500000000000000e-01 2.5000000000000000e-01 1.0000000000000000e+00 -1.2000000000000000e+01
9.8999999999999999e-01 1.7952734103643562e+00 2.7500000000000002e-01 1.0000000000000000e+00 4.7700000000000000e+02 7.0073463768973374e-02 2.1275728906003069e-01 2.2121191085229383e-16 -5.7256584705608861e-03 7.5799122239534431e-02 -1.7227136350148203e-02 2.2998442541018094e-01 -1.7865749817024353e-17 2.3907766066931629e-16 4.4739045980013907e+02 12 22 0 -8.7500000000000000e-01 2.7500000000000002e-01 1.0000000000000000e+00 -2.0000000000000000e+00
9.9943765867480960e-01 1.4998594696193221e+00 2.7500000000000002e-01 1.0000000000000000e+00 4.7800000000000000e+02 8.2830277727655860e-02 2.1246661897998925e-01 -2.8306239882701119e-16 -8.9307980359294541e-03 9.1761075763584554e-02 -2.2823132485856896e-02 2.3528975146584469e-01 3.0406520615842399e-17 -3.1346891944285312e-16 1.1332941468078643e+03 12 22 4 -8.7500000000000000e-01 2.7500000000000002e-01 1.0000000000000000e+00 -3.2500000000000000e+00
9.9996837722339826e-01 1.4301425859498715e+00 2.7500000000000002e-01 1.0000000000000000e+00 4.7900000000000000e+02 7.9940089150001170e-02 1.9595308477315121e-01 -3.3033233682538648e-16 -9.0988693297371376e-03 8.9038958479737640e-02 -2.2257292877449091e-02 2.1821037765060064e-01 3.7516539583805403e-17 -3.6784887640918701e-16 1.6366581646855921e+03 12 22 8 -8.7500000000000000e-01 2.7500000000000002e-01 1.0000000000000000e+00 -4.5000000000000000e+00
9.9999822172058994e-01 1.4135270023264113e+00 2.7500000000000002e-01 1.0000000000000000e+00 4.8000000000000000e+02 7.8278182084476539e-02 1.8964341175319652e-01 -2.7469617986317834e-16 -9.0053019611382127e-03 8.7283484045612730e-02 -2.1781278647866258e-02 2.1142469040106276e-01 3.1530266411997751e-17 -3.0622644627517595e-16 1.6668908631866798e+03 12 22 12 -8.7500000000000000e-01 2.7500000000000002e-01 1.0000000000000000e+00 -5.7500000000000000e+00
9.9999990000000005e-01 1.4095797577162665e+00 2.7500000000000002e-01 1.0000000000000000e+00 4.8100000000000000e+02 7.7801861115664048e-02 1.8794817608540137e-01 2.6476109398667187e-16 -8.9713674151736603e-03 8.6773228530836521e-02 -2.1639218784793374e-02 2.0958739487019504e-01 -3.0470799354287652e-17 2.9523189334095661e-16 1.9132958930106834e+03 12 22 16 -8.7500000000000000e-01 2.7500000000000002e-01 1.0000000000000000e+00 -7.0000000000000000e+00
9.9999999437658671e-01 1.4086432830083893e+00 2.7500000000000002e-01 1.0000000000000000e+00 4.8200000000000000e+02 7.7683675755425841e-02 1.8753350697541032e-01 -7.6139285651037102e-17 -8.9625677892115601e-03 8.6646243544634807e-02 -2.1603671361604168e-02 2.0913717833701212e-01 8.7771583201561064e-18 -8.4916443971192475e-17 1.9221255435645580e+03 12 22 20 -8.7500000000000000e-01 2.7500000000000002e-01 1.0000000000000000e+00 -8.2500000000000000e+00
9.9999999968377229e-01 1.4084211848604122e+00 2.7500000000000002e-01 1.0000000000000000e+00 4.8300000000000000e+02 7.7655350797095957e-02 1.8743445056380048e-01 -1.1772352042566863e-16 -8.9604373292555481e-03 8.6615788126349874e-02 -2.1595133747077822e-02 2.0902958431087756e-01 1.3569399415806354e-17 -1.3129291984147466e-16 1.7690534917842597e+03 12 22 24 -8.7500000000000000e-01 2.7500000000000002e-01 1.0000000000000000e+00 -9.5000000000000000e+00
9.9999999998221722e-01 1.4083685156377990e+00 2.7500000000000002e-01 1.0000000000000000e+00 4.8400000000000000e+02 7.7648622278816359e-02 1.8741094036996317e-01 -8.3227176426154145e-17 -8.9599296371572022e-03 8.6608551915973483e-02 -2.1593103036551594e-02 2.0900404340651313e-01 9.5892640657131851e-18 -9.2816440491866605e-17 2.0502617096696049e+03 12 22 28 -8.7500000000000000e-01 2.7500000000000002e-01 1.0000000000000000e+00 -1.0750000000000000e+01
9.9999999999900002e-01 1.4083560257727892e+00 2.7500000000000002e-01 1.0000000000000000e+00 4.8500000000000000e+02 7.7647025452355939e-02 1.8740536032402594e-01 -2.1519188898354832e-16 -8.9598090926244767e-03 8.6606834544979250e-02 -2.1592621108433793e-02 2.0899798143245676e-01 2.4788195599557605e-17 -2.3998008458309824e-16 1.8326123048197478e+03 12 22 32 -8.7500000000000000e-01 2.7500000000000002e-01 1.0000000000000000e+00 -1.2000000000000000e+01
9.8999999999999999e-01 1.8185873785982893e+00 3.0000000000000004e-01 1.0000000000000000e+00 2.6730000000000000e+03 6.9844420602521176e-02 2.1129599113602096e-01 5.4788844624690983e-16 -5.6358482589755256e-03 7.5480268861496821e-02 -1.6876302225414412e-02 2.2817229336143399e-01 -4.3709155382761989e-17 5.9159760162966152e-16 4.0222497521620244e+02 12 24 0 -8.7500000000000000e-01 3.0000000000000004e-01 1.0000000000000000e+00 -2.0000000000000000e+00
9.9943765867480960e-01 1.5238890040876014e+00 3.0000000000000004e-01 1.0000000000000000e+00 2.6920000000000000e+03 8.2442005869106286e-02 2.1140434214537143e-01 -3.9383535167127199e-16 -8.7231292475200336e-03 9.1165135116625481e-02 -2.2266319463239839e-02 2.3367066160860842e-01 4.1489852654272460e-17 -4.3532520432554053e-16 1.0995131850456819e+03 12 24 4 -8.7500000000000000e-01 3.0000000000000004e-01 1.0000000000000000e+00 -3.2500000000000000e+00
9.9996837722339826e-01 1.4548534685882473e+00 3.0000000000000004e-01 1.0000000000000000e+00 2.6930000000000000e+03 7.9656697548742161e-02 1.9539497489991758e-01 3.5510292018020917e-16 -8.8808997633950323e-03 8.8537597312136312e-02 -2.1723223723723751e-02 2.1711819862363976e-01 -3.9467809906206445e-17 3.9457073008641294e-16 1.4363311383277178e+03 12 24 8 -8.7500000000000000e-01 3.0000000000000004e-01 1.0000000000000000e+00 -4.5000000000000000e+00
9.9999822172058994e-01 1.4384544126879113e+00 3.0000000000000004e-01 1.0000000000000000e+00 2.7030000000000000e+03 7.8050644940858879e-02 1.8927278334360226e-01 -1.3344655236229144e-16 -8.7912352406632390e-03 8.6841880181520767e-02 -2.1268912124031137e-02 2.1054169546763346e-01 1.4986496047430430e-17 -1.4843304840972090e-16 1.5145072895567864e+03 12 24 12 -8.7500000000000000e-01 3.0000000000000004e-01 1.0000000000000000e+00 -5.7500000000000000e+00
